,Age,Spot Density Corner Left Eye,Spot Density Corner Right Eye,Spot Density Forehead,Spot Density Cheek Left,Spot Density Cheek Right,Max Spot Size Corner Left Eye,Max Spot Size Corner Right Eye,Max Spot Size Forehead,Max Spot Size Cheek Left,Max Spot Size Cheek Right,Count of Spots Corner Left Eye,Count of Spots Corner Right Eye,Count of Spots Forehead,Count of Spots Cheek Left,Count of Spots Cheek Right,Path
1881,46,0,0,0.0103648425,0,0,0,0,0.000799110989,0,0,0,0,1,0,0,../datasets/spots/7858_1965-11-2_2011.jpg
1882,41,0,0.127413127,0,0,0,0,0.001296,0,0,0,0,1,0,0,0,../datasets/spots/7862_1968-2-25_2009.jpg
1883,43,0,0,0.0181554912,0.00609432962,0,0,0,0.000256,0.000196,0,0,0,7,1,0,../datasets/spots/7863_1968-2-25_2011.jpg
1884,57,0,0,0,0,0.0202702703,0,0,0,0,0.000465337132,0,0,0,0,1,../datasets/spots/7873_1956-12-26_2013.jpg
1885,41,0,0,0,0.0150829563,0,0,0,0,0.000533716738,0,0,0,0,1,0,../datasets/spots/7885_1972-6-0_2013.jpg
1886,33,0,0.0232804233,0,0,0,0,0.000196,0,0,0,0,1,0,0,0,../datasets/spots/7889_1978-6-21_2011.jpg
1887,23,0,0,0,0.00428571429,0.0163934426,0,0,0,0.000196,0.000196,0,0,0,1,2,../datasets/spots/788_1991-08-26_2014.jpg
1888,67,0,0,0,0.0157181572,0,0,0,0,0.000418932321,0,0,0,0,1,0,../datasets/spots/7898_1942-2-8_2009.jpg
1889,51,0,0,0.00526195379,0,0,0,0,0.000263169202,0,0,0,0,1,0,0,../datasets/spots/7900_1959-7-8_2010.jpg
1890,62,0,0,0.00346638655,0,0.00458221024,0,0,0.000256,0,0.000196,0,0,1,0,1,../datasets/spots/7912_1924-7-21_1986.jpg
1891,43,0,0,0.00740466494,0,0,0,0,0.000533716738,0,0,0,0,1,0,0,../datasets/spots/7927_1946-7-4_1989.jpg
1892,43,0,0.0127877238,0.00774719674,0,0,0,0.000196,0.000324,0,0,0,1,1,0,0,../datasets/spots/7928_1946-7-4_1989.jpg
1893,31,0,0.0384024578,0,0,0.0114416476,0,0.000196,0,0,0.000256,0,1,0,0,1,../datasets/spots/7931_1981-7-13_2012.jpg
1894,58,0,0,0.030877193,0,0,0,0,0.0474463288,0,0,0,0,1,0,0,../datasets/spots/7939_1957-7-9_2015.jpg
1895,57,0,0.023872679,0,0,0,0,0.000196,0,0,0,0,1,0,0,0,../datasets/spots/793_1957-04-30_2014.jpg
1896,60,0,0,0,0,0.015625,0,0,0,0,0.0004,0,0,0,0,1,../datasets/spots/7944_1955-7-19_2015.jpg
1897,37,0,0,0,0.0127777778,0,0,0,0,0.000519899415,0,0,0,0,1,0,../datasets/spots/7946_1968-3-21_2005.jpg
1898,28,0,0,0,0.00634920635,0,0,0,0,0.000309335623,0,0,0,0,1,0,../datasets/spots/794_1983-03-04_2011.jpg
1899,79,0,0,0,0,0.0332225914,0,0,0,0,0.000711112672,0,0,0,0,1,../datasets/spots/795_1931-09-21_2010.jpg
1900,21,0,0,0.00393120393,0.0106913756,0,0,0,0.000196,0.000256,0,0,0,1,1,0,../datasets/spots/7960_1986-6-11_2007.jpg
1901,53,0,0,0,0,0.00790513834,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/7963_1960-11-20_2013.jpg
1902,51,0,0,0,0.00745814307,0,0,0,0,0.0004,0,0,0,0,1,0,../datasets/spots/7970_1963-2-17_2014.jpg
1903,52,0,0,0.0123214286,0,0.00853825137,0,0,0.0004,0,0.000196,0,0,2,0,1,../datasets/spots/7973_1959-10-30_2011.jpg
1904,49,0,0,0,0,0.0178376411,0,0,0,0,0.0004,0,0,0,0,1,../datasets/spots/7977_1963-11-24_2012.jpg
1905,25,0,0,0.0087304995,0.00282965478,0,0,0,0.0004,0.000196,0,0,0,1,1,0,../datasets/spots/7978_1963-11-24_1988.jpg
1906,26,0,0,0,0,0.01114082,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/7995_1989-10-1_2015.jpg
1907,26,0,0.0158730159,0,0,0.0195348837,0,0.000256,0,0,0.000196,0,1,0,0,1,../datasets/spots/7996_1989-10-1_2015.jpg
1908,29,0,0,0.0030982906,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/8000_1968-11-16_1997.jpg
1909,42,0,0,0.00411099692,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/8020_1972-10-17_2014.jpg
1910,56,0,0,0,0,0.0125078174,0,0,0,0,0.000352191132,0,0,0,0,1,../datasets/spots/8028_1954-4-1_2010.jpg
1911,93,0,0,0.00297914598,0,0,0,0,0.000144,0,0,0,0,1,0,0,../datasets/spots/8032_1922-12-28_2015.jpg
1912,38,0,0,0,0,0.00411773677,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8047_1968-11-13_2006.jpg
1913,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/8054_1960-9-14_2015.jpg
1914,36,0,0,0,0.0283333333,0,0,0,0,0.000398404787,0,0,0,0,3,0,../datasets/spots/8057_1975-6-17_2011.jpg
1915,39,0,0,0,0,0.00669642857,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8058_1975-6-17_2014.jpg
1916,22,0,0.0178710179,0,0,0,0,0.000220224719,0,0,0,0,1,0,0,0,../datasets/spots/8063_1963-4-25_1985.jpg
1917,27,0,0,0.00272331155,0,0,0,0,0.000199979594,0,0,0,0,1,0,0,../datasets/spots/8065_1938-9-23_1965.jpg
1918,41,0.0325,0,0,0,0,0.00346020761,0,0,0,0,1,0,0,0,0,../datasets/spots/8068_1970-1-21_2011.jpg
1919,61,0,0.0144927536,0,0,0,0,0.000196,0,0,0,0,1,0,0,0,../datasets/spots/8070_1954-0-0_2015.jpg
1920,45,0,0,0,0.02127048,0,0,0,0,0.0004,0,0,0,0,2,0,../datasets/spots/8075_1968-7-23_2013.jpg
1921,41,0,0,0.00468883205,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8080_1923-4-30_1964.jpg
1922,30,0,0,0.00351851852,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8085_1971-2-11_2001.jpg
1923,43,0,0,0.00379310345,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8086_1971-2-11_2014.jpg
1924,40,0,0,0.00455432661,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8091_1971-6-25_2011.jpg
1925,41,0,0,0.0032603633,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8100_1972-5-26_2013.jpg
1926,35,0.0215311005,0,0,0,0,0.000196,0,0,0,0,1,0,0,0,0,../datasets/spots/8105_1949-2-9_1984.jpg
1927,28,0,0,0,0,0.0138055222,0,0,0,0,0.000351249444,0,0,0,0,1,../datasets/spots/8109_1987-3-9_2015.jpg
1928,37,0,0,0,0,0.0153186275,0,0,0,0,0.000265008112,0,0,0,0,1,../datasets/spots/8114_1973-9-14_2010.jpg
1929,59,0,0,0.00285195748,0,0,0,0,0.000195608782,0,0,0,0,1,0,0,../datasets/spots/8122_1918-9-24_1977.jpg
1930,59,0.138888889,0,0,0,0.0146226415,0.000196,0,0,0,0.000256,1,0,0,0,1,../datasets/spots/8123_1918-9-24_1977.jpg
1931,43,0,0,0.00630630631,0,0,0,0,0.000324,0,0,0,0,1,0,0,../datasets/spots/812_1904-07-05_1947.jpg
1932,20,0,0,0,0,0.0040247678,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8131_1987-8-25_2007.jpg
1933,24,0,0,0,0,0.00844645551,0,0,0,0,0.000254979064,0,0,0,0,1,../datasets/spots/8132_1987-8-25_2011.jpg
1934,27,0,0,0,0.0155555556,0,0,0,0,0.000463905325,0,0,0,0,1,0,../datasets/spots/8135_1987-8-25_2014.jpg
1935,39,0,0,0,0,0.0204563336,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8138_1967-10-20_2006.jpg
1936,42,0,0,0.00395256917,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8139_1970-12-2_2012.jpg
1937,33,0,0,0,0.0183668404,0,0,0,0,0.000418198318,0,0,0,0,2,0,../datasets/spots/813_1974-09-06_2007.jpg
1938,18,0,0,0,0.0141463415,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8143_1986-7-2_2004.jpg
1939,68,0,0,0,0.00329985653,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8147_1946-10-20_2014.jpg
1940,35,0,0,0.00471698113,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8148_1978-6-2_2013.jpg
1941,29,0,0,0,0.00961538462,0,0,0,0,0.00559951872,0,0,0,0,1,0,../datasets/spots/8152_1978-6-2_2007.jpg
1942,35,0,0,0,0.00413594677,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8156_1978-6-2_2013.jpg
1943,24,0,0,0.00444444444,0,0,0,0,0.000195218346,0,0,0,0,1,0,0,../datasets/spots/8157_1942-1-29_1966.jpg
1944,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/8158_1975-3-15_2014.jpg
1945,41,0,0,0,0.0117270789,0,0,0,0,0.00039211842,0,0,0,0,1,0,../datasets/spots/8162_1961-4-23_2002.jpg
1946,51,0,0,0.00444874275,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8163_1926-4-17_1977.jpg
1947,51,0,0,0.00477838194,0,0,0,0,0.000254979064,0,0,0,0,1,0,0,../datasets/spots/8164_1926-4-17_1977.jpg
1948,42,0,0,0,0,0.00856854839,0,0,0,0,0.000320305892,0,0,0,0,1,../datasets/spots/8167_1946-10-31_1988.jpg
1949,35,0,0,0,0,0.0095377843,0,0,0,0,0.000455458061,0,0,0,0,1,../datasets/spots/8169_1973-11-0_2008.jpg
1950,25,0,0,0,0.024,0,0,0,0,0.000634025154,0,0,0,0,1,0,../datasets/spots/816_1987-05-04_2012.jpg
1951,41,0,0,0.00483193277,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8173_1971-6-20_2012.jpg
1952,42,0,0,0,0.00753012048,0.0433238636,0,0,0,0.000256,0.000256,0,0,0,1,4,../datasets/spots/8175_1971-6-20_2013.jpg
1953,41,0,0,0,0.00538329027,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8177_1971-6-20_2012.jpg
1954,43,0,0,0,0.0100308642,0.00984990619,0,0,0,0.000144,0.000196,0,0,0,2,1,../datasets/spots/8178_1971-6-20_2014.jpg
1955,47,0,0,0,0.00565843621,0,0,0,0,0.000247443505,0,0,0,0,1,0,../datasets/spots/8198_1968-4-7_2015.jpg
1956,16,0,0,0.00412956511,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/8200_1946-7-10_1962.jpg
1957,34,0,0,0.00415558511,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/8209_1976-2-23_2010.jpg
1958,34,0,0,0,0.00502008032,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8210_1976-2-23_2010.jpg
1959,38,0,0,0,0,0.00919117647,0,0,0,0,0.000255489022,0,0,0,0,1,../datasets/spots/8216_1974-10-17_2012.jpg
1960,29,0,0,0,0.0170940171,0,0,0,0,0.000480390317,0,0,0,0,1,0,../datasets/spots/8221_1973-10-26_2002.jpg
1961,50,0,0,0.0105708245,0,0,0,0,0.000356960734,0,0,0,0,2,0,0,../datasets/spots/823_1950-04-02_2000.jpg
1962,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/8262_1966-3-5_2014.jpg
1963,44,0,0,0.00392341494,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8285_1968-12-19_2012.jpg
1964,43,0,0,0.00537988581,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/8288_1968-6-0_2011.jpg
1965,47,0,0,0.002313476,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8289_1968-6-0_2015.jpg
1966,48,0,0,0,0.01625,0,0,0,0,0.000195608782,0,0,0,0,1,0,../datasets/spots/8293_1924-8-19_1972.jpg
1967,37,0,0,0.00568181818,0,0,0,0,0.000287273772,0,0,0,0,1,0,0,../datasets/spots/8299_1944-7-26_1981.jpg
1968,42,0,0,0,0,0.00922431866,0,0,0,0,0.000201605438,0,0,0,0,1,../datasets/spots/8316_1926-11-26_1968.jpg
1969,37,0,0,0,0,0.00922431866,0,0,0,0,0.000201605438,0,0,0,0,1,../datasets/spots/8317_1931-1-10_1968.jpg
1970,35,0,0,0,0.00411821705,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8327_1979-4-21_2014.jpg
1971,45,0,0,0,0.00490196078,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/8345_1970-8-26_2015.jpg
1972,66,0,0,0,0,0.00638820639,0,0,0,0,0.000270008155,0,0,0,0,1,../datasets/spots/834_1941-04-21_2007.jpg
1973,13,0,0,0.00605496041,0,0,0,0,0.000324,0,0,0,0,1,0,0,../datasets/spots/8356_1976-5-1_1989.jpg
1974,33,0,0,0.00293255132,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/8359_1976-5-1_2009.jpg
1975,50,0,0,0.00650154799,0,0,0,0,0.00023461927,0,0,0,0,1,0,0,../datasets/spots/835_1964-05-13_2014.jpg
1976,51,0,0,0,0.0346320346,0,0,0,0,0.000602205578,0,0,0,0,1,0,../datasets/spots/8374_1958-5-30_2009.jpg
1977,43,0,0,0.0136574074,0,0,0,0,0.00121145217,0,0,0,0,1,0,0,../datasets/spots/8379_1971-11-20_2014.jpg
1978,23,0,0,0,0.00870361887,0,0,0,0,0.000481520425,0,0,0,0,1,0,../datasets/spots/8383_1988-10-20_2011.jpg
1979,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/8385_1988-10-20_2009.jpg
1980,29,0,0,0,0.00696316262,0,0,0,0,0.000324,0,0,0,0,1,0,../datasets/spots/8391_1947-10-17_1976.jpg
1981,32,0,0,0,0,0.00670731707,0,0,0,0,0.000224678915,0,0,0,0,1,../datasets/spots/8403_1975-7-3_2007.jpg
1982,64,0,0,0,0.0106837607,0,0,0,0,0.000250813865,0,0,0,0,1,0,../datasets/spots/8407_1942-9-29_2006.jpg
1983,37,0,0,0.00420168067,0,0,0,0,0.000270008155,0,0,0,0,1,0,0,../datasets/spots/841_1933-09-27_1970.jpg
1984,35,0,0,0,0,0.0179694519,0,0,0,0,0.000642729617,0,0,0,0,1,../datasets/spots/8421_1974-3-5_2009.jpg
1985,38,0,0,0,0,0.00173611111,0,0,0,0,0.006724,0,0,0,0,1,../datasets/spots/8422_1974-3-5_2012.jpg
1986,59,0,0,0,0,0.0124131082,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8428_1952-11-28_2011.jpg
1987,47,0,0,0,0.012866701,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8435_1964-6-22_2011.jpg
1988,33,0,0,0.00296610169,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8436_1978-12-9_2011.jpg
1989,25,0,0,0,0.00786163522,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/8443_1986-8-29_2011.jpg
1990,47,0,0,0.00500610501,0,0,0,0,0.000323353293,0,0,0,0,1,0,0,../datasets/spots/8448_1965-11-22_2012.jpg
1991,48,0,0,0,0.033180778,0,0,0,0,0.000528472821,0,0,0,0,1,0,../datasets/spots/8451_1965-11-22_2013.jpg
1992,19,0,0,0,0,0.01171875,0,0,0,0,0.00030625,0,0,0,0,2,../datasets/spots/8455_1958-2-6_1977.jpg
1993,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/8457_1966-12-30_2014.jpg
1994,48,0,0,0,0,0.0182692308,0,0,0,0,0.0004,0,0,0,0,1,../datasets/spots/8458_1966-12-30_2014.jpg
1995,48,0,0,0,0,0.00359647545,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8459_1966-12-30_2014.jpg
1996,57,0,0,0,0.0140306122,0.00450937951,0,0,0,0.000196,0.000256,0,0,0,1,1,../datasets/spots/8461_1957-1-27_2014.jpg
1997,51,0,0,0.00784533483,0,0,0,0,0.000367798837,0,0,0,0,1,0,0,../datasets/spots/8462_1957-1-27_2008.jpg
1998,26,0,0,0,0,0.0353741497,0,0,0,0,0.000784627577,0,0,0,0,1,../datasets/spots/8469_1946-3-12_1972.jpg
1999,31,0,0,0,0,0.0111832612,0,0,0,0,0.000396029801,0,0,0,0,1,../datasets/spots/8470_1946-3-12_1977.jpg
2000,48,0,0,0.00285359801,0.0209726444,0.00799232737,0,0,0.000196,0.000256,0.000196,0,0,1,2,1,../datasets/spots/8474_1963-4-21_2011.jpg
2001,37,0,0,0,0,0.00453759723,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8475_1973-11-12_2010.jpg
2002,32,0,0,0,0.00933075933,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8481_1976-8-9_2008.jpg
2003,34,0,0,0,0.00777993887,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/8487_1971-11-24_2005.jpg
2004,44,0,0,0.00449317038,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8490_1969-10-3_2013.jpg
2005,32,0,0,0.00968013468,0,0,0,0,0.000351249444,0,0,0,0,1,0,0,../datasets/spots/8491_1979-8-1_2011.jpg
2006,32,0,0,0.00252414399,0,0,0,0,0.000255489022,0,0,0,0,1,0,0,../datasets/spots/8493_1979-8-1_2011.jpg
2007,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/8507_1984-4-10_2007.jpg
2008,20,0,0,0.00833788956,0,0,0,0,0.000256,0,0,0,0,2,0,0,../datasets/spots/850_1993-03-14_2013.jpg
2009,50,0,0,0,0,0.00426320667,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8510_1964-7-5_2014.jpg
2010,58,0,0,0,0.0167567568,0.00683111954,0,0,0,0.000256,0.000196,0,0,0,1,2,../datasets/spots/8517_1953-8-19_2011.jpg
2011,33,0,0,0.00396825397,0,0,0,0,0.000254979064,0,0,0,0,1,0,0,../datasets/spots/8519_1981-1-17_2014.jpg
2012,48,0,0,0.00765900766,0,0,0,0,0.000478515625,0,0,0,0,1,0,0,../datasets/spots/851_1962-03-06_2010.jpg
2013,46,0,0,0.00322622274,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8521_1966-4-22_2012.jpg
2014,43,0,0,0,0,0.00338164251,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8522_1966-4-22_2009.jpg
2015,42,0,0,0,0,0.0148741419,0,0,0,0,0.000440889771,0,0,0,0,1,../datasets/spots/8524_1966-4-22_2008.jpg
2016,46,0,0,0.003375,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/8525_1966-4-22_2012.jpg
2017,15,0,0,0,0.037037037,0,0,0,0,0.00968505921,0,0,0,0,1,0,../datasets/spots/8531_1986-11-26_2001.jpg
2018,45,0,0,0.00280112045,0,0,0,0,0.000144,0,0,0,0,1,0,0,../datasets/spots/8533_1963-4-8_2008.jpg
2019,45,0,0,0,0.00529100529,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8537_1963-4-8_2008.jpg
2020,50,0,0,0,0.00488245931,0.0118753093,0,0,0,0.000196,0.000196,0,0,0,1,1,../datasets/spots/8540_1963-4-8_2013.jpg
2021,28,0,0,0,0.0897435897,0.00436507937,0,0,0,0.000324,0.000196,0,0,0,1,1,../datasets/spots/8543_1983-1-13_2011.jpg
2022,46,0,0,0,0.00710732054,0,0,0,0,0.000343845171,0,0,0,0,1,0,../datasets/spots/8551_1964-6-21_2010.jpg
2023,24,0,0,0.00370241814,0,0,0,0,0.000254979064,0,0,0,0,1,0,0,../datasets/spots/8561_1987-4-27_2011.jpg
2024,28,0.0281065089,0,0,0,0,0.000196,0,0,0,0,1,0,0,0,0,../datasets/spots/8562_1987-4-27_2015.jpg
2025,30,0,0,0.00258461538,0,0.00670731707,0,0,0.000196,0,0.000196,0,0,1,0,1,../datasets/spots/8566_1981-5-29_2011.jpg
2026,30,0,0,0.0289855072,0,0,0,0,0.0455921278,0,0,0,0,1,0,0,../datasets/spots/856_1983-01-01_2013.jpg
2027,65,0,0,0.00248756219,0,0,0,0,0.000144,0,0,0,0,1,0,0,../datasets/spots/8577_1948-5-3_2013.jpg
2028,29,0,0,0,0.0225988701,0,0,0,0,0.000422941958,0,0,0,0,2,0,../datasets/spots/8585_1976-5-25_2005.jpg
2029,40,0,0,0,0.00843727073,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8596_1972-12-6_2012.jpg
2030,33,0,0,0,0.013986014,0,0,0,0,0.000261348666,0,0,0,0,1,0,../datasets/spots/8599_1973-9-14_2006.jpg
2031,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/8604_1991-9-19_2006.jpg
2032,36,0,0,0.00479386385,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/8605_1956-0-0_1992.jpg
2033,60,0,0,0.00303030303,0.00491400491,0,0,0,0.000196,0.000196,0,0,0,1,1,0,../datasets/spots/8607_1955-7-7_2015.jpg
2034,39,0,0,0,0,0.00971322849,0,0,0,0,0.000332302517,0,0,0,0,1,../datasets/spots/8608_1964-5-11_2003.jpg
2035,40,0,0,0.00684718332,0,0,0,0,0.000418198318,0,0,0,0,1,0,0,../datasets/spots/860_1971-03-24_2011.jpg
2036,43,0,0,0,0.0167050691,0,0,0,0,0.000526957152,0,0,0,0,1,0,../datasets/spots/8617_1972-11-6_2015.jpg
2037,43,0,0,0,0.0324074074,0,0,0,0,0.000346133045,0,0,0,0,1,0,../datasets/spots/8618_1972-11-6_2015.jpg
2038,60,0,0,0,0,0.00476660092,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/862_1929-06-20_1989.jpg
2039,59,0,0,0.00735294118,0,0.0165484634,0,0,0.000196,0,0.000196,0,0,2,0,1,../datasets/spots/8652_1954-11-13_2013.jpg
2040,29,0,0,0,0,0.0242248062,0,0,0,0,0.000500158213,0,0,0,0,1,../datasets/spots/8656_1981-11-17_2010.jpg
2041,52,0,0,0,0.0123152709,0,0,0,0,0.000195218346,0,0,0,0,1,0,../datasets/spots/8660_1960-11-8_2012.jpg
2042,12,0,0,0.00640946629,0,0,0,0,0.000195218346,0,0,0,0,2,0,0,../datasets/spots/8661_1981-5-11_1993.jpg
2043,12,0,0,0,0,0.0100845804,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/8663_1981-5-11_1993.jpg
2044,25,0,0,0.00409903263,0,0,0,0,0.000265625847,0,0,0,0,1,0,0,../datasets/spots/8675_1969-12-20_1994.jpg
2045,50,0,0,0.0069023569,0,0,0,0,0.000324,0,0,0,0,1,0,0,../datasets/spots/8679_1962-1-17_2012.jpg
2046,60,0,0,0,0,0.00666666667,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8683_1952-7-15_2012.jpg
2047,71,0,0,0.00635386119,0,0,0,0,0.000279772984,0,0,0,0,1,0,0,../datasets/spots/8685_1926-6-2_1997.jpg
2048,43,0,0,0,0,0.0186688312,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8690_1970-6-26_2013.jpg
2049,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/8692_1970-6-26_2015.jpg
2050,36,0,0,0,0.0276923077,0,0,0,0,0.000865051903,0,0,0,0,1,0,../datasets/spots/8695_1968-8-0_2004.jpg
2051,30,0,0,0,0,0.00825593395,0,0,0,0,0.000324,0,0,0,0,1,../datasets/spots/8699_1979-6-1_2009.jpg
2052,22,0,0,0,0,0.0135831382,0,0,0,0,0.012996,0,0,0,0,1,../datasets/spots/8710_1989-2-16_2011.jpg
2053,26,0,0,0.00375375375,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8713_1977-5-31_2003.jpg
2054,40,0,0,0,0.00456950457,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8727_1973-7-20_2013.jpg
2055,38,0,0,0,0.00491452991,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8729_1960-8-6_1998.jpg
2056,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/8732_1976-12-2_2011.jpg
2057,35,0,0,0.00545454545,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/8734_1976-12-2_2011.jpg
2058,43,0,0,0.0106275304,0,0,0,0,0.000324,0,0,0,0,2,0,0,../datasets/spots/8736_1968-5-23_2011.jpg
2059,42,0,0,0.00396174863,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8742_1969-1-27_2011.jpg
2060,42,0,0,0,0.00647109577,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/8743_1969-1-27_2011.jpg
2061,41,0,0,0,0.012866701,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8744_1970-0-0_2011.jpg
2062,36,0,0,0,0.009375,0,0,0,0,0.000144,0,0,0,0,1,0,../datasets/spots/8759_1976-4-1_2012.jpg
2063,35,0,0,0.00265516097,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8760_1976-4-1_2011.jpg
2064,23,0,0,0,0,0.0244716352,0,0,0,0,0.000457004869,0,0,0,0,1,../datasets/spots/8764_1982-7-19_2005.jpg
2065,23,0,0,0,0,0.00646464646,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/8765_1982-7-19_2005.jpg
2066,23,0,0,0,0,0.0244716352,0,0,0,0,0.000457004869,0,0,0,0,1,../datasets/spots/8767_1982-7-19_2005.jpg
2067,39,0,0,0.00568780282,0,0.0108816964,0,0,0.000292920296,0,0.000484215183,0,0,1,0,1,../datasets/spots/8772_1964-6-21_2003.jpg
2068,26,0,0,0,0.00400188324,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/8775_1949-4-2_1975.jpg
2069,25,0,0,0,0,0.01171875,0,0,0,0,0.00030625,0,0,0,0,2,../datasets/spots/8785_1952-7-17_1977.jpg
2070,45,0,0,0,0,0.00581113801,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/8786_1924-1-9_1969.jpg
2071,30,0,0,0.00684556407,0,0,0,0,0.000594883998,0,0,0,0,1,0,0,../datasets/spots/8787_1975-9-23_2005.jpg
2072,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/8793_1967-2-5_2007.jpg
2073,34,0,0,0,0,0.0122100122,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8795_1977-7-15_2011.jpg
2074,61,0,0,0,0,0.00869236584,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/8798_1927-11-20_1988.jpg
2075,27,0,0,0,0.00962772786,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/8801_1980-12-5_2007.jpg
2076,36,0,0,0,0.038277512,0,0,0,0,0.00108921783,0,0,0,0,1,0,../datasets/spots/8802_1977-1-12_2013.jpg
2077,11,0,0,0.00285127737,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8809_1953-8-2_1964.jpg
2078,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/880_1938-09-13_1974.jpg
2079,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/8816_1979-8-27_2014.jpg
2080,35,0,0,0.00370317619,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/8820_1979-8-27_2014.jpg
