,Age,F9,F10,F11,F12,F1,F2,F3,F4,F5,F6,F7,F8,path
9936,42,0.4,0.22,0.09,0.02,0.57,0.25,0.42,0.06,0.19,0.35,0.22,0.62,.\resultss\7155_1963-8-31_2005.jpg
9946,42,0.31,0.28,0.08,0.03,0.67,0.29,0.49,0.08,0.24,0.36,0.28,0.59,.\resultss\7164_1967-6-6_2009.jpg
9947,44,0.3,0.23,0.06,0.02,0.61,0.25,0.43,0.06,0.2,0.36,0.23,0.54,.\resultss\7165_1967-6-6_2011.jpg
9953,40,0.32,0.26,0.05,0.04,0.64,0.29,0.47,0.06,0.27,0.51,0.26,0.58,.\resultss\7170_1930-8-16_1970.jpg
9956,39,0.39,0.23,0.06,0.03,0.63,0.28,0.46,0.06,0.27,0.54,0.23,0.62,.\resultss\7173_1971-9-22_2010.jpg
9961,45,0.39,0.22,0.08,0.02,0.57,0.25,0.42,0.06,0.18,0.35,0.22,0.62,.\resultss\7178_1968-11-8_2013.jpg
9963,65,0.37,0.24,0.07,0.03,0.58,0.26,0.42,0.05,0.21,0.43,0.24,0.61,.\resultss\717_1940-11-29_2005.jpg
9968,61,0.33,0.26,0.05,0.03,0.63,0.28,0.46,0.06,0.23,0.46,0.26,0.58,.\resultss\7184_1952-1-28_2013.jpg
9972,53,0.36,0.22,0.07,0.02,0.57,0.24,0.41,0.06,0.19,0.37,0.22,0.59,.\resultss\7188_1955-3-29_2008.jpg
9973,53,0.34,0.26,0.08,0.02,0.6,0.26,0.43,0.06,0.19,0.34,0.26,0.59,.\resultss\7189_1955-3-29_2008.jpg
9977,59,0.38,0.24,0.06,0.02,0.58,0.27,0.43,0.06,0.2,0.39,0.24,0.62,.\resultss\7192_1955-3-29_2014.jpg
9978,59,0.31,0.27,0.05,0.03,0.66,0.28,0.47,0.07,0.23,0.42,0.27,0.58,.\resultss\7193_1955-3-29_2014.jpg
9982,34,0.39,0.24,0.03,0.03,0.61,0.25,0.44,0.06,0.21,0.52,0.24,0.63,.\resultss\7197_1980-8-27_2014.jpg
9989,62,0.32,0.26,0.09,0.02,0.64,0.26,0.46,0.08,0.19,0.31,0.26,0.58,.\resultss\7202_1951-10-19_2013.jpg
9991,62,0.43,0.22,0.08,0.02,0.6,0.25,0.43,0.06,0.17,0.38,0.22,0.65,.\resultss\7204_1951-10-19_2013.jpg
9993,36,0.3,0.28,0.08,0.03,0.66,0.28,0.47,0.07,0.21,0.39,0.28,0.58,.\resultss\7206_1962-1-1_1998.jpg
9997,87,0.33,0.27,0.08,0.03,0.64,0.28,0.47,0.07,0.21,0.41,0.27,0.6,.\resultss\720_1922-03-08_2009.jpg
10004,34,0.38,0.23,0.09,0.02,0.6,0.26,0.44,0.06,0.19,0.36,0.23,0.61,.\resultss\7216_1981-8-8_2015.jpg
10027,15,0.31,0.27,0.08,0.02,0.61,0.26,0.44,0.06,0.18,0.34,0.27,0.58,.\resultss\7237_1981-2-17_1996.jpg
10028,30,0.36,0.25,0.09,0.02,0.6,0.26,0.43,0.06,0.19,0.36,0.25,0.61,.\resultss\7238_1981-2-17_2011.jpg
10037,31,0.34,0.27,0.09,0.02,0.59,0.25,0.43,0.06,0.17,0.33,0.27,0.61,.\resultss\7246_1980-11-12_2011.jpg
10046,37,0.36,0.26,0.08,0.03,0.65,0.28,0.47,0.07,0.22,0.42,0.26,0.62,.\resultss\7255_1964-2-15_2001.jpg
10067,49,0.4,0.23,0.05,0.02,0.61,0.26,0.44,0.06,0.21,0.52,0.23,0.63,.\resultss\7274_1963-1-4_2012.jpg
10070,34,0.38,0.24,0.09,0.02,0.61,0.26,0.44,0.06,0.19,0.34,0.24,0.62,.\resultss\7277_1969-7-17_2003.jpg
10072,72,0.33,0.24,0.08,0.02,0.64,0.27,0.47,0.07,0.19,0.44,0.24,0.58,.\resultss\7279_1940-9-12_2012.jpg
10075,22,0.35,0.24,0.06,0.03,0.6,0.26,0.44,0.06,0.22,0.49,0.24,0.6,.\resultss\7281_1974-8-22_1996.jpg
10077,34,0.35,0.27,0.06,0.03,0.64,0.28,0.46,0.06,0.24,0.5,0.27,0.62,.\resultss\7283_1980-9-4_2014.jpg
10085,35,0.36,0.24,0.08,0.02,0.6,0.26,0.44,0.07,0.19,0.36,0.24,0.6,.\resultss\7290_1975-7-20_2010.jpg
10090,40,0.34,0.24,0.09,0.02,0.6,0.25,0.43,0.07,0.16,0.31,0.24,0.58,.\resultss\7295_1954-9-8_1994.jpg
10092,8,0.37,0.24,0.06,0.03,0.61,0.26,0.44,0.06,0.21,0.43,0.24,0.6,.\resultss\7297_1978-5-26_1986.jpg
10096,12,0.31,0.26,0.07,0.02,0.65,0.27,0.46,0.08,0.17,0.33,0.26,0.57,.\resultss\72_1995-09-27_2007.jpg
10101,60,0.37,0.23,0.05,0.02,0.62,0.26,0.45,0.07,0.2,0.49,0.23,0.59,.\resultss\7304_1926-6-1_1986.jpg
10106,40,0.43,0.21,0.09,0.02,0.57,0.25,0.41,0.06,0.18,0.36,0.21,0.65,.\resultss\7309_1947-7-31_1987.jpg
10107,31,0.36,0.28,0.06,0.03,0.59,0.26,0.43,0.06,0.23,0.45,0.28,0.64,.\resultss\730_1934-12-21_1965.jpg
10122,58,0.3,0.27,0.06,0.03,0.65,0.27,0.47,0.07,0.21,0.43,0.27,0.57,.\resultss\7324_1947-6-21_2005.jpg
10138,40,0.35,0.27,0.09,0.02,0.61,0.27,0.44,0.07,0.17,0.33,0.27,0.62,.\resultss\7339_1970-8-5_2010.jpg
10149,30,0.35,0.24,0.05,0.02,0.6,0.25,0.44,0.07,0.16,0.39,0.24,0.58,.\resultss\7349_1980-12-19_2010.jpg
10156,32,0.31,0.27,0.08,0.03,0.6,0.26,0.43,0.06,0.19,0.35,0.27,0.58,.\resultss\7355_1980-12-19_2012.jpg
10162,36,0.37,0.24,0.08,0.02,0.65,0.27,0.47,0.07,0.17,0.38,0.24,0.61,.\resultss\7360_1977-11-16_2013.jpg
10179,38,0.33,0.28,0.05,0.04,0.61,0.27,0.45,0.05,0.26,0.48,0.28,0.62,.\resultss\7376_1943-6-2_1981.jpg
10185,35,0.33,0.27,0.06,0.03,0.64,0.28,0.47,0.06,0.23,0.43,0.27,0.61,.\resultss\7381_1970-9-30_2005.jpg
10192,35,0.38,0.25,0.08,0.02,0.6,0.25,0.43,0.06,0.19,0.36,0.25,0.63,.\resultss\7389_1971-2-1_2006.jpg
10194,40,0.39,0.23,0.09,0.02,0.61,0.25,0.44,0.07,0.18,0.35,0.23,0.62,.\resultss\7390_1971-2-1_2011.jpg
10195,35,0.43,0.23,0.08,0.02,0.59,0.25,0.43,0.06,0.16,0.36,0.23,0.65,.\resultss\7392_1971-2-1_2006.jpg
10202,32,0.38,0.24,0.08,0.02,0.64,0.27,0.47,0.07,0.18,0.37,0.24,0.62,.\resultss\7399_1982-5-3_2014.jpg
10203,88,0.36,0.24,0.06,0.03,0.63,0.27,0.46,0.07,0.22,0.47,0.24,0.61,.\resultss\739_1924-12-11_2012.jpg
10212,36,0.29,0.28,0.06,0.03,0.66,0.28,0.48,0.07,0.23,0.43,0.28,0.57,.\resultss\7407_1971-3-10_2007.jpg
10221,36,0.35,0.27,0.08,0.03,0.63,0.28,0.46,0.06,0.21,0.42,0.27,0.62,.\resultss\7415_1971-3-10_2007.jpg
10222,36,0.31,0.27,0.08,0.03,0.6,0.24,0.43,0.07,0.19,0.33,0.27,0.57,.\resultss\7416_1971-3-10_2007.jpg
10225,36,0.33,0.28,0.08,0.03,0.61,0.26,0.44,0.06,0.22,0.37,0.28,0.61,.\resultss\7419_1971-3-10_2007.jpg
10229,36,0.31,0.28,0.08,0.03,0.59,0.25,0.43,0.06,0.2,0.35,0.28,0.59,.\resultss\7422_1971-3-10_2007.jpg
10231,36,0.32,0.23,0.05,0.03,0.68,0.28,0.49,0.07,0.22,0.43,0.23,0.56,.\resultss\7424_1971-3-10_2007.jpg
10240,30,0.37,0.25,0.06,0.03,0.61,0.27,0.44,0.06,0.21,0.46,0.25,0.62,.\resultss\7433_1983-3-14_2013.jpg
10243,43,0.4,0.24,0.08,0.02,0.59,0.26,0.43,0.06,0.18,0.35,0.24,0.65,.\resultss\7436_1971-11-23_2014.jpg
10248,37,0.32,0.27,0.08,0.03,0.64,0.28,0.46,0.06,0.22,0.37,0.27,0.59,.\resultss\7440_1977-9-15_2014.jpg
10254,42,0.35,0.24,0.08,0.02,0.67,0.29,0.49,0.08,0.18,0.38,0.24,0.59,.\resultss\7446_1971-0-0_2013.jpg
10270,34,0.36,0.25,0.09,0.02,0.58,0.25,0.42,0.06,0.18,0.33,0.25,0.61,.\resultss\7460_1977-11-2_2011.jpg
10272,36,0.37,0.24,0.08,0.03,0.62,0.28,0.46,0.06,0.25,0.46,0.24,0.61,.\resultss\7462_1979-7-6_2015.jpg
10273,36,0.4,0.23,0.06,0.03,0.65,0.28,0.47,0.06,0.27,0.5,0.23,0.63,.\resultss\7463_1979-7-6_2015.jpg
10277,35,0.38,0.21,0.06,0.02,0.58,0.25,0.42,0.06,0.21,0.42,0.21,0.6,.\resultss\7467_1979-7-6_2014.jpg
10284,53,0.32,0.27,0.06,0.03,0.64,0.28,0.47,0.07,0.21,0.5,0.27,0.59,.\resultss\7474_1959-9-11_2012.jpg
10295,40,0.39,0.24,0.08,0.02,0.66,0.28,0.48,0.07,0.19,0.43,0.24,0.64,.\resultss\7485_1973-10-3_2013.jpg
10298,50,0.38,0.24,0.06,0.02,0.59,0.26,0.43,0.06,0.21,0.44,0.24,0.62,.\resultss\7488_1962-7-6_2012.jpg
10302,38,0.37,0.24,0.09,0.02,0.6,0.26,0.44,0.06,0.19,0.32,0.24,0.61,.\resultss\7491_1968-5-25_2006.jpg
10313,32,0.29,0.28,0.06,0.03,0.66,0.28,0.48,0.07,0.23,0.43,0.28,0.57,.\resultss\7500_1975-5-3_2007.jpg
10316,32,0.29,0.27,0.05,0.02,0.66,0.27,0.47,0.08,0.19,0.4,0.27,0.55,.\resultss\7503_1975-5-3_2007.jpg
10322,32,0.31,0.27,0.08,0.03,0.67,0.28,0.49,0.08,0.21,0.39,0.27,0.58,.\resultss\7509_1975-5-3_2007.jpg
10328,51,0.33,0.23,0.08,0.02,0.59,0.25,0.43,0.07,0.2,0.32,0.23,0.57,.\resultss\7514_1954-9-15_2005.jpg
10331,41,0.33,0.24,0.05,0.02,0.64,0.27,0.46,0.07,0.19,0.41,0.24,0.57,.\resultss\7517_1970-9-11_2011.jpg
10340,38,0.39,0.25,0.06,0.02,0.57,0.25,0.41,0.05,0.19,0.45,0.25,0.63,.\resultss\7525_1958-11-10_1996.jpg
10342,24,0.32,0.29,0.08,0.03,0.6,0.26,0.43,0.06,0.24,0.41,0.29,0.61,.\resultss\7527_1984-5-22_2008.jpg
10343,38,0.32,0.23,0.07,0.02,0.6,0.25,0.43,0.06,0.19,0.38,0.23,0.55,.\resultss\7528_1954-0-0_1992.jpg
10354,16,0.28,0.27,0.05,0.03,0.67,0.28,0.49,0.07,0.23,0.45,0.27,0.56,.\resultss\7538_1992-2-14_2008.jpg
10356,26,0.3,0.27,0.06,0.03,0.65,0.28,0.48,0.07,0.21,0.44,0.27,0.57,.\resultss\753_1986-05-13_2012.jpg
10367,50,0.33,0.24,0.06,0.02,0.63,0.27,0.46,0.07,0.19,0.46,0.24,0.57,.\resultss\7552_1965-9-21_2015.jpg
10375,80,0.4,0.24,0.1,0.02,0.58,0.25,0.42,0.07,0.19,0.37,0.24,0.64,.\resultss\755_1930-08-25_2010.jpg
10388,34,0.36,0.24,0.06,0.03,0.64,0.28,0.47,0.06,0.24,0.52,0.24,0.6,.\resultss\7571_1981-5-26_2015.jpg
10392,33,0.39,0.24,0.09,0.02,0.59,0.25,0.43,0.07,0.17,0.35,0.24,0.63,.\resultss\7575_1979-2-25_2012.jpg
10406,48,0.34,0.27,0.06,0.03,0.63,0.28,0.46,0.07,0.23,0.47,0.27,0.61,.\resultss\7589_1966-10-31_2014.jpg
10407,49,0.32,0.27,0.04,0.03,0.61,0.26,0.44,0.06,0.23,0.46,0.27,0.59,.\resultss\758_1959-09-08_2008.jpg
10418,37,0.36,0.26,0.1,0.03,0.63,0.28,0.47,0.07,0.21,0.37,0.26,0.62,.\resultss\759_1908-12-11_1945.jpg
10441,20,0.28,0.27,0.07,0.03,0.62,0.26,0.44,0.06,0.22,0.35,0.27,0.55,.\resultss\761_1991-03-09_2011.jpg
10442,28,0.37,0.24,0.08,0.02,0.57,0.24,0.41,0.06,0.18,0.35,0.24,0.61,.\resultss\7620_1980-4-10_2008.jpg
10450,32,0.37,0.24,0.08,0.02,0.57,0.24,0.41,0.06,0.18,0.35,0.24,0.61,.\resultss\7628_1976-6-19_2008.jpg
10453,39,0.35,0.23,0.08,0.02,0.55,0.24,0.4,0.06,0.18,0.31,0.23,0.58,.\resultss\7630_1968-11-25_2007.jpg
10454,48,0.43,0.23,0.09,0.02,0.58,0.26,0.43,0.06,0.19,0.39,0.23,0.66,.\resultss\7631_1966-12-9_2014.jpg
10459,52,0.38,0.22,0.09,0.02,0.57,0.25,0.42,0.06,0.18,0.33,0.22,0.6,.\resultss\7636_1958-1-3_2010.jpg
10461,43,0.3,0.28,0.04,0.04,0.63,0.26,0.45,0.06,0.26,0.47,0.28,0.58,.\resultss\7638_1967-7-22_2010.jpg
10465,76,0.36,0.24,0.09,0.02,0.56,0.25,0.41,0.05,0.19,0.34,0.24,0.6,.\resultss\7641_1938-5-26_2014.jpg
10470,46,0.32,0.26,0.06,0.03,0.63,0.28,0.46,0.06,0.24,0.46,0.26,0.58,.\resultss\7646_1968-10-12_2014.jpg
10475,43,0.36,0.26,0.04,0.03,0.67,0.29,0.48,0.07,0.23,0.56,0.26,0.61,.\resultss\7650_1968-10-12_2011.jpg
10476,41,0.36,0.24,0.06,0.03,0.59,0.27,0.44,0.06,0.22,0.44,0.24,0.61,.\resultss\7651_1968-10-12_2009.jpg
10484,52,0.34,0.23,0.05,0.03,0.56,0.25,0.41,0.05,0.24,0.43,0.23,0.57,.\resultss\7659_1921-5-29_1973.jpg
10499,63,0.39,0.24,0.09,0.02,0.59,0.25,0.43,0.06,0.19,0.36,0.24,0.63,.\resultss\7672_1947-5-4_2010.jpg
10502,40,0.36,0.24,0.05,0.03,0.6,0.27,0.44,0.06,0.22,0.46,0.24,0.61,.\resultss\7675_1969-7-13_2009.jpg
10503,42,0.4,0.23,0.06,0.02,0.59,0.27,0.43,0.05,0.21,0.47,0.23,0.63,.\resultss\7676_1969-7-13_2011.jpg
10506,58,0.32,0.24,0.08,0.03,0.64,0.28,0.47,0.07,0.23,0.4,0.24,0.56,.\resultss\7679_1955-3-5_2013.jpg
10518,20,0.37,0.24,0.07,0.02,0.6,0.25,0.43,0.06,0.19,0.37,0.24,0.61,.\resultss\768_1991-03-20_2011.jpg
10541,50,0.37,0.24,0.08,0.02,0.58,0.25,0.42,0.06,0.2,0.38,0.24,0.6,.\resultss\770_1961-07-19_2011.jpg
10551,36,0.4,0.23,0.06,0.02,0.6,0.26,0.43,0.06,0.21,0.42,0.23,0.63,.\resultss\7719_1977-4-18_2013.jpg
10563,67,0.36,0.26,0.08,0.03,0.6,0.26,0.44,0.07,0.2,0.37,0.26,0.62,.\resultss\772_1946-10-05_2013.jpg
10564,43,0.4,0.23,0.06,0.03,0.6,0.27,0.44,0.06,0.22,0.48,0.23,0.63,.\resultss\7730_1972-5-2_2015.jpg
10565,42,0.3,0.28,0.06,0.03,0.61,0.25,0.44,0.07,0.23,0.38,0.28,0.58,.\resultss\7731_1972-5-2_2014.jpg
10566,43,0.39,0.24,0.08,0.02,0.57,0.25,0.41,0.06,0.2,0.37,0.24,0.63,.\resultss\7732_1972-5-2_2015.jpg
10569,50,0.36,0.24,0.08,0.02,0.58,0.25,0.42,0.06,0.2,0.37,0.24,0.6,.\resultss\7735_1963-7-13_2013.jpg
10570,46,0.38,0.24,0.09,0.02,0.6,0.26,0.44,0.06,0.18,0.35,0.24,0.62,.\resultss\7736_1964-10-30_2010.jpg
10575,36,0.3,0.27,0.07,0.02,0.65,0.28,0.47,0.08,0.18,0.36,0.27,0.58,.\resultss\7740_1976-9-3_2012.jpg
10579,45,0.38,0.23,0.06,0.02,0.59,0.25,0.42,0.06,0.18,0.39,0.23,0.61,.\resultss\7744_1964-1-4_2009.jpg
10580,38,0.39,0.22,0.05,0.02,0.6,0.26,0.44,0.07,0.19,0.44,0.22,0.61,.\resultss\7745_1964-1-4_2002.jpg
10601,27,0.36,0.24,0.09,0.02,0.59,0.25,0.43,0.06,0.19,0.36,0.24,0.6,.\resultss\7764_1983-10-17_2010.jpg
10604,45,0.39,0.23,0.06,0.03,0.58,0.25,0.42,0.06,0.22,0.45,0.23,0.62,.\resultss\7767_1968-4-10_2013.jpg
10608,35,0.31,0.27,0.04,0.03,0.64,0.28,0.46,0.07,0.21,0.47,0.27,0.58,.\resultss\7770_1976-2-25_2011.jpg
10627,54,0.39,0.24,0.06,0.03,0.63,0.28,0.46,0.06,0.22,0.48,0.24,0.63,.\resultss\7788_1951-8-17_2005.jpg
10628,33,0.35,0.23,0.08,0.02,0.58,0.25,0.42,0.07,0.18,0.35,0.23,0.58,.\resultss\7789_1964-10-13_1997.jpg
10630,46,0.36,0.26,0.09,0.02,0.61,0.26,0.44,0.07,0.18,0.33,0.26,0.62,.\resultss\7790_1932-4-1_1978.jpg
10640,35,0.38,0.25,0.09,0.02,0.65,0.27,0.47,0.06,0.2,0.37,0.25,0.63,.\resultss\779_1972-05-16_2007.jpg
10648,35,0.32,0.26,0.05,0.04,0.64,0.29,0.47,0.06,0.27,0.51,0.26,0.58,.\resultss\7806_1935-7-15_1970.jpg
10659,35,0.31,0.27,0.06,0.02,0.66,0.28,0.48,0.07,0.18,0.4,0.27,0.58,.\resultss\7816_1976-2-1_2011.jpg
10666,76,0.36,0.27,0.07,0.03,0.63,0.27,0.46,0.06,0.22,0.41,0.27,0.63,.\resultss\7822_1936-10-23_2012.jpg
10669,72,0.37,0.24,0.06,0.02,0.59,0.26,0.43,0.06,0.19,0.47,0.24,0.61,.\resultss\7825_1940-5-15_2012.jpg
10687,29,0.29,0.28,0.06,0.02,0.67,0.28,0.48,0.08,0.17,0.37,0.28,0.57,.\resultss\7841_1985-8-9_2014.jpg
10691,55,0.37,0.24,0.08,0.02,0.63,0.28,0.46,0.06,0.2,0.38,0.24,0.61,.\resultss\7845_1954-1-17_2009.jpg
10693,49,0.31,0.27,0.08,0.03,0.68,0.29,0.5,0.08,0.21,0.38,0.27,0.59,.\resultss\7847_1964-9-25_2013.jpg
10698,42,0.34,0.24,0.06,0.02,0.6,0.26,0.43,0.06,0.19,0.39,0.24,0.57,.\resultss\7851_1970-1-20_2012.jpg
10721,55,0.38,0.24,0.06,0.03,0.64,0.28,0.47,0.07,0.21,0.53,0.24,0.62,.\resultss\7872_1922-3-31_1977.jpg
10723,30,0.36,0.25,0.06,0.03,0.59,0.25,0.43,0.06,0.21,0.47,0.25,0.61,.\resultss\7874_1982-4-1_2012.jpg
10725,45,0.35,0.24,0.08,0.02,0.57,0.25,0.41,0.06,0.18,0.35,0.24,0.59,.\resultss\7876_1967-11-13_2012.jpg
10736,30,0.36,0.25,0.08,0.02,0.64,0.27,0.46,0.07,0.17,0.37,0.25,0.61,.\resultss\7886_1976-7-30_2006.jpg
10743,33,0.34,0.27,0.08,0.02,0.59,0.25,0.42,0.06,0.19,0.35,0.27,0.61,.\resultss\7892_1978-6-21_2011.jpg
10745,62,0.3,0.24,0.07,0.02,0.64,0.27,0.46,0.07,0.2,0.38,0.24,0.55,.\resultss\7895_1927-1-17_1989.jpg
10747,54,0.33,0.24,0.07,0.02,0.6,0.25,0.44,0.07,0.18,0.36,0.24,0.57,.\resultss\7897_1942-2-8_1996.jpg
10753,23,0.32,0.24,0.05,0.03,0.6,0.25,0.43,0.06,0.22,0.37,0.24,0.57,.\resultss\7901_1956-1-20_1979.jpg
10761,26,0.28,0.26,0.08,0.03,0.66,0.28,0.48,0.08,0.19,0.34,0.26,0.54,.\resultss\7909_1976-9-28_2002.jpg
10769,18,0.35,0.22,0.04,0.02,0.66,0.28,0.47,0.06,0.2,0.49,0.22,0.57,.\resultss\7916_1981-9-4_1999.jpg
10771,49,0.39,0.24,0.06,0.02,0.63,0.27,0.46,0.06,0.19,0.39,0.24,0.62,.\resultss\7918_1962-5-31_2011.jpg
10781,43,0.39,0.23,0.06,0.02,0.58,0.24,0.41,0.06,0.19,0.42,0.23,0.62,.\resultss\7927_1946-7-4_1989.jpg
10782,43,0.37,0.23,0.06,0.02,0.59,0.26,0.43,0.06,0.21,0.44,0.23,0.61,.\resultss\7928_1946-7-4_1989.jpg
10784,36,0.34,0.27,0.08,0.02,0.59,0.25,0.43,0.06,0.18,0.33,0.27,0.6,.\resultss\792_1978-04-06_2014.jpg
10789,50,0.29,0.29,0.08,0.03,0.65,0.28,0.47,0.07,0.21,0.35,0.29,0.58,.\resultss\7934_1962-9-8_2012.jpg
10790,51,0.31,0.28,0.08,0.03,0.63,0.28,0.46,0.07,0.23,0.38,0.28,0.59,.\resultss\7935_1962-9-8_2013.jpg
10791,50,0.25,0.26,0.06,0.03,0.65,0.27,0.47,0.07,0.2,0.37,0.26,0.52,.\resultss\7936_1962-9-8_2012.jpg
10797,29,0.31,0.27,0.04,0.03,0.65,0.27,0.47,0.08,0.23,0.49,0.27,0.58,.\resultss\7941_1978-5-15_2007.jpg
10805,28,0.35,0.24,0.08,0.02,0.59,0.25,0.43,0.06,0.17,0.32,0.24,0.59,.\resultss\794_1983-03-04_2011.jpg
10827,51,0.39,0.24,0.09,0.02,0.58,0.26,0.42,0.06,0.19,0.36,0.24,0.63,.\resultss\7970_1963-2-17_2014.jpg
10843,45,0.39,0.24,0.06,0.02,0.61,0.25,0.44,0.07,0.18,0.45,0.24,0.63,.\resultss\7985_1969-9-30_2014.jpg
10855,26,0.4,0.23,0.06,0.02,0.58,0.25,0.42,0.06,0.2,0.48,0.23,0.62,.\resultss\7996_1989-10-1_2015.jpg
10857,30,0.33,0.29,0.05,0.03,0.61,0.26,0.44,0.06,0.23,0.48,0.29,0.62,.\resultss\7998_1965-6-19_1995.jpg
10861,24,0.35,0.24,0.06,0.03,0.58,0.25,0.42,0.06,0.21,0.47,0.24,0.59,.\resultss\7_1985-12-03_2009.jpg
10866,31,0.4,0.23,0.06,0.02,0.58,0.25,0.42,0.06,0.2,0.45,0.23,0.63,.\resultss\8004_1978-3-23_2009.jpg
10867,46,0.4,0.23,0.1,0.02,0.66,0.29,0.48,0.06,0.19,0.37,0.23,0.63,.\resultss\8005_1961-6-17_2007.jpg
10870,39,0.38,0.22,0.05,0.02,0.61,0.26,0.44,0.06,0.22,0.48,0.22,0.6,.\resultss\8008_1964-5-22_2003.jpg
10898,35,0.37,0.24,0.08,0.02,0.66,0.28,0.48,0.07,0.2,0.41,0.24,0.61,.\resultss\8033_1979-10-29_2014.jpg
10902,34,0.32,0.27,0.08,0.03,0.67,0.29,0.48,0.08,0.19,0.33,0.27,0.59,.\resultss\8037_1979-2-1_2013.jpg
10916,59,0.39,0.26,0.06,0.03,0.6,0.26,0.43,0.05,0.24,0.49,0.26,0.65,.\resultss\804_1951-09-08_2010.jpg
10923,50,0.31,0.26,0.07,0.03,0.57,0.24,0.41,0.05,0.22,0.36,0.26,0.58,.\resultss\8056_1960-9-14_2010.jpg
10925,39,0.38,0.23,0.05,0.02,0.6,0.26,0.44,0.06,0.19,0.48,0.23,0.61,.\resultss\8058_1975-6-17_2014.jpg
10939,61,0.36,0.23,0.06,0.02,0.59,0.24,0.43,0.06,0.21,0.42,0.23,0.59,.\resultss\8070_1954-0-0_2015.jpg
10943,46,0.37,0.26,0.09,0.02,0.59,0.26,0.43,0.06,0.19,0.34,0.26,0.62,.\resultss\8074_1968-7-23_2014.jpg
10959,56,0.36,0.24,0.06,0.02,0.58,0.26,0.42,0.05,0.2,0.43,0.24,0.59,.\resultss\8089_1958-0-0_2014.jpg
10961,35,0.36,0.26,0.08,0.02,0.57,0.26,0.42,0.06,0.19,0.37,0.26,0.62,.\resultss\8090_1971-6-25_2006.jpg
10971,79,0.33,0.24,0.07,0.02,0.59,0.26,0.42,0.06,0.19,0.36,0.24,0.56,.\resultss\809_1933-09-19_2012.jpg
10979,35,0.38,0.24,0.06,0.03,0.63,0.27,0.46,0.06,0.23,0.53,0.24,0.62,.\resultss\8106_1949-2-9_1984.jpg
10987,37,0.39,0.23,0.06,0.03,0.63,0.28,0.46,0.06,0.27,0.54,0.23,0.62,.\resultss\8113_1973-9-14_2010.jpg
10992,54,0.32,0.26,0.04,0.03,0.65,0.28,0.47,0.06,0.24,0.51,0.26,0.58,.\resultss\8118_1960-2-8_2014.jpg
11002,58,0.34,0.24,0.09,0.02,0.6,0.25,0.43,0.07,0.16,0.31,0.24,0.58,.\resultss\8127_1936-11-8_1994.jpg
11013,46,0.38,0.26,0.08,0.03,0.6,0.25,0.43,0.06,0.22,0.39,0.26,0.64,.\resultss\8137_1951-0-0_1997.jpg
11014,39,0.35,0.24,0.06,0.02,0.57,0.24,0.41,0.06,0.18,0.36,0.24,0.59,.\resultss\8138_1967-10-20_2006.jpg
11036,39,0.36,0.24,0.08,0.02,0.61,0.27,0.44,0.06,0.18,0.38,0.24,0.6,.\resultss\8158_1975-3-15_2014.jpg
11048,35,0.39,0.25,0.07,0.03,0.59,0.25,0.43,0.06,0.21,0.44,0.25,0.64,.\resultss\8169_1973-11-0_2008.jpg
11050,77,0.4,0.24,0.06,0.03,0.6,0.26,0.44,0.06,0.23,0.5,0.24,0.64,.\resultss\8170_1937-3-20_2014.jpg
11063,34,0.36,0.23,0.07,0.02,0.6,0.25,0.43,0.06,0.18,0.34,0.23,0.59,.\resultss\8182_1977-9-11_2011.jpg
11067,48,0.29,0.27,0.06,0.03,0.6,0.25,0.43,0.07,0.21,0.39,0.27,0.56,.\resultss\8187_1956-9-17_2004.jpg
11069,33,0.3,0.27,0.05,0.03,0.68,0.29,0.49,0.08,0.2,0.44,0.27,0.58,.\resultss\8189_1973-4-23_2006.jpg
11070,38,0.39,0.23,0.06,0.02,0.59,0.25,0.43,0.06,0.2,0.45,0.23,0.61,.\resultss\818_1974-06-08_2012.jpg
11072,48,0.4,0.24,0.08,0.02,0.6,0.25,0.43,0.06,0.19,0.38,0.24,0.64,.\resultss\8191_1960-7-14_2008.jpg
11074,50,0.32,0.27,0.05,0.03,0.64,0.26,0.46,0.07,0.21,0.48,0.27,0.59,.\resultss\8193_1960-7-14_2010.jpg
11075,54,0.37,0.24,0.05,0.02,0.61,0.25,0.44,0.07,0.19,0.45,0.24,0.61,.\resultss\8194_1960-7-14_2014.jpg
11077,49,0.34,0.24,0.06,0.02,0.62,0.25,0.44,0.07,0.17,0.44,0.24,0.58,.\resultss\8196_1960-7-14_2009.jpg
11078,51,0.29,0.27,0.06,0.02,0.62,0.25,0.44,0.07,0.18,0.36,0.27,0.56,.\resultss\8197_1960-7-14_2011.jpg
11088,43,0.31,0.25,0.08,0.02,0.61,0.26,0.44,0.06,0.19,0.36,0.25,0.56,.\resultss\8205_1971-4-22_2014.jpg
11103,38,0.35,0.27,0.08,0.02,0.58,0.25,0.43,0.06,0.17,0.34,0.27,0.61,.\resultss\8219_1974-10-17_2012.jpg
11108,38,0.35,0.24,0.06,0.02,0.61,0.27,0.44,0.06,0.21,0.45,0.24,0.59,.\resultss\8223_1973-10-26_2011.jpg
11109,41,0.38,0.24,0.08,0.02,0.6,0.27,0.44,0.06,0.18,0.33,0.24,0.62,.\resultss\8224_1973-10-26_2014.jpg
