,Age,F9,F10,F11,F12,F1,F2,F3,F4,F5,F6,F7,F8,path
9106,49,0.36,0.23,0.08,0.02,0.6,0.26,0.43,0.06,0.18,0.37,0.23,0.59,.\resultss\6406_1965-10-14_2014.jpg
9107,41,0.31,0.3,0.06,0.03,0.66,0.27,0.47,0.07,0.23,0.41,0.3,0.6,.\resultss\6407_1965-10-14_2006.jpg
9110,0,0.38,0.26,0.09,0.03,0.64,0.29,0.48,0.06,0.21,0.41,0.26,0.63,.\resultss\640_1940-04-30_1940.jpg
9111,48,0.33,0.26,0.08,0.02,0.65,0.27,0.47,0.07,0.18,0.32,0.26,0.59,.\resultss\6410_1965-10-14_2013.jpg
9112,43,0.34,0.26,0.06,0.03,0.66,0.28,0.48,0.07,0.26,0.5,0.26,0.6,.\resultss\6411_1965-10-14_2008.jpg
9113,44,0.37,0.24,0.09,0.02,0.62,0.27,0.45,0.07,0.16,0.32,0.24,0.61,.\resultss\6412_1965-10-14_2009.jpg
9115,35,0.36,0.25,0.09,0.02,0.61,0.26,0.44,0.06,0.19,0.35,0.25,0.61,.\resultss\6414_1972-3-18_2007.jpg
9117,39,0.29,0.27,0.07,0.03,0.64,0.28,0.46,0.07,0.22,0.4,0.27,0.57,.\resultss\6416_1972-3-18_2011.jpg
9118,36,0.36,0.26,0.08,0.02,0.61,0.26,0.44,0.07,0.19,0.38,0.26,0.62,.\resultss\6417_1972-3-18_2008.jpg
9120,25,0.28,0.28,0.07,0.03,0.6,0.25,0.43,0.07,0.19,0.33,0.28,0.56,.\resultss\6419_1987-9-15_2012.jpg
9123,53,0.38,0.25,0.06,0.02,0.6,0.25,0.43,0.07,0.2,0.35,0.25,0.63,.\resultss\6421_1961-8-28_2014.jpg
9124,44,0.32,0.28,0.08,0.03,0.64,0.26,0.46,0.07,0.2,0.39,0.28,0.6,.\resultss\6422_1967-6-3_2011.jpg
9128,39,0.43,0.23,0.06,0.02,0.6,0.27,0.44,0.05,0.21,0.5,0.23,0.65,.\resultss\6426_1975-1-5_2014.jpg
9134,37,0.37,0.25,0.09,0.02,0.61,0.26,0.44,0.07,0.19,0.36,0.25,0.62,.\resultss\6431_1975-1-5_2012.jpg
9136,59,0.33,0.27,0.08,0.03,0.64,0.29,0.47,0.06,0.22,0.41,0.27,0.6,.\resultss\6433_1951-7-9_2010.jpg
9138,43,0.39,0.25,0.09,0.02,0.59,0.25,0.42,0.07,0.18,0.35,0.25,0.64,.\resultss\6435_1970-0-0_2013.jpg
9139,37,0.36,0.24,0.08,0.02,0.6,0.25,0.43,0.06,0.19,0.35,0.24,0.6,.\resultss\6436_1973-10-30_2010.jpg
9141,48,0.28,0.25,0.07,0.02,0.68,0.28,0.49,0.08,0.19,0.37,0.25,0.53,.\resultss\6438_1961-5-9_2009.jpg
9143,78,0.31,0.27,0.06,0.03,0.64,0.28,0.47,0.07,0.23,0.44,0.27,0.59,.\resultss\643_1930-08-25_2008.jpg
9144,29,0.32,0.24,0.04,0.03,0.62,0.27,0.45,0.07,0.22,0.5,0.24,0.56,.\resultss\6440_1978-8-22_2007.jpg
9145,36,0.38,0.24,0.08,0.03,0.61,0.27,0.44,0.06,0.21,0.44,0.24,0.62,.\resultss\6441_1978-8-22_2014.jpg
9147,43,0.37,0.26,0.06,0.03,0.59,0.26,0.43,0.06,0.21,0.42,0.26,0.63,.\resultss\6443_1968-12-20_2011.jpg
9150,52,0.32,0.26,0.05,0.04,0.64,0.29,0.47,0.06,0.27,0.51,0.26,0.58,.\resultss\6446_1918-3-25_1970.jpg
9154,32,0.33,0.27,0.09,0.03,0.6,0.26,0.43,0.07,0.19,0.34,0.27,0.6,.\resultss\644_1977-02-16_2009.jpg
9155,41,0.34,0.27,0.06,0.03,0.61,0.26,0.44,0.06,0.22,0.44,0.27,0.61,.\resultss\6450_1970-7-27_2011.jpg
9156,39,0.38,0.23,0.04,0.02,0.61,0.25,0.44,0.06,0.2,0.45,0.23,0.61,.\resultss\6451_1975-9-30_2014.jpg
9157,38,0.35,0.24,0.04,0.02,0.63,0.27,0.46,0.06,0.19,0.44,0.24,0.59,.\resultss\6452_1975-9-30_2013.jpg
9162,28,0.38,0.23,0.07,0.02,0.61,0.27,0.44,0.06,0.18,0.38,0.23,0.61,.\resultss\6457_1959-9-21_1987.jpg
9164,50,0.33,0.26,0.05,0.03,0.65,0.27,0.47,0.07,0.2,0.49,0.26,0.58,.\resultss\6459_1957-1-7_2007.jpg
9165,21,0.32,0.28,0.04,0.04,0.64,0.27,0.46,0.06,0.26,0.52,0.28,0.6,.\resultss\645_1992-05-12_2013.jpg
9166,42,0.33,0.28,0.08,0.03,0.6,0.26,0.44,0.06,0.19,0.34,0.28,0.61,.\resultss\6460_1969-11-29_2011.jpg
9169,40,0.29,0.28,0.07,0.03,0.67,0.28,0.49,0.08,0.21,0.37,0.28,0.57,.\resultss\6463_1972-2-27_2012.jpg
9173,43,0.35,0.26,0.06,0.03,0.58,0.26,0.42,0.06,0.22,0.4,0.26,0.61,.\resultss\6467_1968-3-2_2011.jpg
9174,40,0.34,0.25,0.08,0.02,0.59,0.25,0.42,0.06,0.19,0.33,0.25,0.59,.\resultss\6468_1968-3-2_2008.jpg
9176,23,0.32,0.27,0.06,0.03,0.66,0.28,0.48,0.07,0.24,0.44,0.27,0.59,.\resultss\646_1991-08-25_2014.jpg
9179,44,0.38,0.24,0.07,0.03,0.6,0.26,0.44,0.06,0.22,0.42,0.24,0.63,.\resultss\6472_1968-3-2_2012.jpg
9185,37,0.35,0.26,0.06,0.03,0.6,0.26,0.44,0.06,0.22,0.42,0.26,0.6,.\resultss\6478_1928-7-13_1965.jpg
9188,58,0.32,0.26,0.05,0.02,0.63,0.25,0.45,0.07,0.17,0.42,0.26,0.58,.\resultss\6480_1956-3-7_2014.jpg
9190,56,0.36,0.24,0.09,0.02,0.58,0.25,0.42,0.06,0.18,0.34,0.24,0.6,.\resultss\6482_1956-3-7_2012.jpg
9191,58,0.36,0.24,0.05,0.02,0.62,0.26,0.45,0.06,0.18,0.47,0.24,0.61,.\resultss\6483_1956-3-7_2014.jpg
9193,52,0.36,0.27,0.09,0.03,0.63,0.28,0.47,0.06,0.22,0.4,0.27,0.63,.\resultss\6485_1956-3-7_2008.jpg
9198,38,0.37,0.26,0.08,0.03,0.6,0.27,0.44,0.06,0.23,0.43,0.26,0.63,.\resultss\648_1976-01-13_2014.jpg
9200,35,0.29,0.28,0.07,0.03,0.61,0.26,0.44,0.06,0.19,0.34,0.28,0.56,.\resultss\6491_1978-4-20_2013.jpg
9201,35,0.31,0.28,0.08,0.02,0.62,0.26,0.45,0.07,0.17,0.32,0.28,0.58,.\resultss\6492_1978-4-20_2013.jpg
9203,35,0.37,0.25,0.06,0.03,0.62,0.28,0.46,0.06,0.23,0.49,0.25,0.62,.\resultss\6494_1968-7-30_2003.jpg
9205,45,0.39,0.23,0.07,0.02,0.6,0.26,0.43,0.06,0.21,0.42,0.23,0.62,.\resultss\6496_1964-4-4_2009.jpg
9206,45,0.39,0.24,0.09,0.02,0.6,0.26,0.43,0.07,0.17,0.35,0.24,0.63,.\resultss\6497_1964-4-4_2009.jpg
9207,44,0.36,0.25,0.08,0.03,0.65,0.28,0.48,0.06,0.22,0.43,0.25,0.61,.\resultss\6498_1964-4-4_2008.jpg
9208,39,0.34,0.23,0.05,0.03,0.66,0.29,0.48,0.07,0.22,0.49,0.23,0.57,.\resultss\6499_1964-4-4_2003.jpg
9209,26,0.35,0.26,0.07,0.03,0.62,0.27,0.46,0.06,0.22,0.46,0.26,0.61,.\resultss\649_1985-01-24_2011.jpg
9210,35,0.32,0.28,0.08,0.02,0.57,0.24,0.42,0.06,0.18,0.34,0.28,0.6,.\resultss\64_1907-02-13_1942.jpg
9212,39,0.37,0.24,0.07,0.02,0.62,0.28,0.46,0.06,0.21,0.41,0.24,0.61,.\resultss\6501_1964-4-4_2003.jpg
9214,42,0.33,0.24,0.06,0.02,0.67,0.28,0.48,0.08,0.16,0.4,0.24,0.57,.\resultss\6503_1962-3-25_2004.jpg
9215,43,0.33,0.26,0.05,0.03,0.68,0.29,0.49,0.07,0.2,0.45,0.26,0.59,.\resultss\6504_1962-3-25_2005.jpg
9216,42,0.32,0.26,0.05,0.02,0.66,0.28,0.47,0.07,0.19,0.45,0.26,0.58,.\resultss\6505_1962-3-25_2004.jpg
9220,7,0.32,0.27,0.07,0.02,0.64,0.26,0.46,0.07,0.18,0.39,0.27,0.59,.\resultss\6509_1963-3-6_1970.jpg
9223,49,0.34,0.24,0.07,0.02,0.66,0.26,0.47,0.07,0.17,0.37,0.24,0.58,.\resultss\6511_1922-11-30_1971.jpg
9224,50,0.34,0.24,0.08,0.02,0.6,0.26,0.44,0.07,0.19,0.38,0.24,0.58,.\resultss\6512_1961-7-9_2011.jpg
9225,46,0.31,0.26,0.07,0.02,0.67,0.27,0.48,0.07,0.19,0.36,0.26,0.57,.\resultss\6513_1966-6-30_2012.jpg
9227,48,0.38,0.25,0.09,0.02,0.63,0.28,0.46,0.07,0.18,0.36,0.25,0.63,.\resultss\6515_1966-6-30_2014.jpg
9230,46,0.39,0.24,0.1,0.02,0.58,0.24,0.42,0.06,0.18,0.31,0.24,0.64,.\resultss\6518_1964-12-29_2010.jpg
9233,50,0.39,0.24,0.1,0.02,0.58,0.24,0.42,0.06,0.18,0.31,0.24,0.64,.\resultss\6520_1964-12-29_2014.jpg
9237,76,0.36,0.26,0.07,0.03,0.62,0.28,0.46,0.06,0.22,0.44,0.26,0.62,.\resultss\6524_1930-8-16_2006.jpg
9238,52,0.31,0.24,0.05,0.02,0.65,0.28,0.47,0.07,0.2,0.49,0.24,0.55,.\resultss\6525_1962-0-0_2014.jpg
9240,37,0.34,0.24,0.06,0.03,0.64,0.27,0.47,0.07,0.22,0.45,0.24,0.58,.\resultss\6527_1960-12-13_1997.jpg
9242,17,0.32,0.26,0.06,0.03,0.6,0.26,0.44,0.06,0.21,0.39,0.26,0.58,.\resultss\6529_1985-11-30_2002.jpg
9243,43,0.34,0.24,0.05,0.03,0.6,0.27,0.44,0.06,0.21,0.46,0.24,0.58,.\resultss\652_1969-02-05_2012.jpg
9244,26,0.34,0.24,0.05,0.02,0.61,0.26,0.44,0.06,0.21,0.44,0.24,0.58,.\resultss\6530_1985-11-30_2011.jpg
9250,34,0.35,0.28,0.05,0.04,0.64,0.27,0.47,0.07,0.26,0.51,0.28,0.63,.\resultss\6536_1968-7-27_2002.jpg
9251,42,0.33,0.26,0.08,0.02,0.59,0.24,0.43,0.07,0.17,0.33,0.26,0.6,.\resultss\6537_1968-7-27_2010.jpg
9255,56,0.39,0.23,0.08,0.02,0.64,0.29,0.47,0.06,0.2,0.41,0.23,0.62,.\resultss\6540_1959-3-22_2015.jpg
9256,37,0.35,0.24,0.04,0.03,0.64,0.26,0.46,0.06,0.24,0.54,0.24,0.59,.\resultss\6541_1967-4-17_2004.jpg
9259,32,0.38,0.25,0.1,0.02,0.6,0.27,0.44,0.06,0.19,0.37,0.25,0.63,.\resultss\6544_1977-5-20_2009.jpg
9260,35,0.35,0.26,0.07,0.03,0.58,0.26,0.43,0.06,0.23,0.45,0.26,0.61,.\resultss\6545_1967-1-19_2002.jpg
9261,35,0.39,0.24,0.06,0.03,0.6,0.26,0.43,0.06,0.24,0.51,0.24,0.63,.\resultss\6546_1967-1-19_2002.jpg
9264,37,0.34,0.26,0.08,0.02,0.59,0.25,0.42,0.07,0.18,0.33,0.26,0.6,.\resultss\6549_1975-8-24_2012.jpg
9266,39,0.37,0.24,0.08,0.02,0.6,0.26,0.43,0.07,0.18,0.35,0.24,0.61,.\resultss\6550_1975-8-24_2014.jpg
9273,42,0.32,0.27,0.07,0.03,0.59,0.25,0.42,0.06,0.22,0.36,0.27,0.58,.\resultss\6557_1968-8-4_2010.jpg
9275,35,0.34,0.27,0.08,0.02,0.6,0.26,0.43,0.06,0.19,0.36,0.27,0.61,.\resultss\6559_1978-5-1_2013.jpg
9276,48,0.33,0.27,0.05,0.03,0.6,0.26,0.44,0.06,0.25,0.47,0.27,0.6,.\resultss\655_1962-09-12_2010.jpg
9277,35,0.33,0.26,0.08,0.02,0.59,0.25,0.43,0.06,0.19,0.31,0.26,0.59,.\resultss\6560_1978-5-1_2013.jpg
9278,35,0.35,0.26,0.08,0.02,0.59,0.26,0.43,0.07,0.18,0.34,0.26,0.61,.\resultss\6561_1978-5-1_2013.jpg
9280,36,0.31,0.26,0.06,0.02,0.66,0.27,0.48,0.08,0.19,0.39,0.26,0.57,.\resultss\6563_1966-2-14_2002.jpg
9286,38,0.28,0.29,0.08,0.03,0.66,0.26,0.47,0.08,0.19,0.29,0.29,0.57,.\resultss\6569_1975-6-19_2013.jpg
9289,42,0.33,0.25,0.08,0.02,0.63,0.28,0.46,0.07,0.19,0.37,0.25,0.58,.\resultss\6571_1972-11-9_2014.jpg
9291,49,0.4,0.22,0.08,0.02,0.65,0.27,0.47,0.06,0.22,0.42,0.22,0.62,.\resultss\6573_1964-6-10_2013.jpg
9292,52,0.34,0.27,0.08,0.03,0.63,0.27,0.46,0.07,0.23,0.39,0.27,0.61,.\resultss\6574_1963-5-9_2015.jpg
9295,42,0.31,0.29,0.07,0.03,0.64,0.26,0.47,0.07,0.21,0.37,0.29,0.59,.\resultss\6577_1958-10-25_2000.jpg
9297,28,0.38,0.25,0.06,0.03,0.63,0.28,0.46,0.06,0.23,0.49,0.25,0.63,.\resultss\6579_1984-6-19_2012.jpg
9298,28,0.35,0.27,0.05,0.03,0.61,0.26,0.44,0.06,0.24,0.48,0.27,0.62,.\resultss\657_1939-10-03_1967.jpg
9299,26,0.41,0.24,0.09,0.02,0.6,0.25,0.43,0.06,0.18,0.36,0.24,0.65,.\resultss\6580_1984-6-19_2010.jpg
9303,41,0.33,0.26,0.08,0.03,0.61,0.26,0.44,0.06,0.21,0.38,0.26,0.59,.\resultss\6584_1971-7-22_2012.jpg
9304,52,0.36,0.25,0.09,0.02,0.64,0.26,0.46,0.07,0.18,0.37,0.25,0.62,.\resultss\6585_1957-1-16_2009.jpg
9307,23,0.32,0.26,0.06,0.03,0.6,0.26,0.44,0.06,0.21,0.39,0.26,0.58,.\resultss\6588_1979-9-15_2002.jpg
9310,49,0.37,0.24,0.06,0.03,0.62,0.29,0.46,0.06,0.25,0.47,0.24,0.61,.\resultss\6590_1963-11-10_2012.jpg
9315,42,0.39,0.22,0.06,0.02,0.61,0.27,0.44,0.06,0.21,0.44,0.22,0.6,.\resultss\6595_1964-7-11_2006.jpg
9316,42,0.35,0.24,0.07,0.02,0.6,0.26,0.44,0.06,0.19,0.38,0.24,0.59,.\resultss\6596_1945-11-26_1987.jpg
9318,55,0.35,0.23,0.08,0.02,0.58,0.25,0.42,0.07,0.18,0.35,0.23,0.58,.\resultss\6598_1942-8-4_1997.jpg
9324,35,0.36,0.27,0.07,0.03,0.59,0.25,0.42,0.07,0.21,0.41,0.27,0.64,.\resultss\6602_1978-5-8_2013.jpg
9325,35,0.35,0.26,0.09,0.02,0.6,0.26,0.43,0.06,0.19,0.37,0.26,0.61,.\resultss\6603_1978-5-8_2013.jpg
9326,31,0.32,0.25,0.06,0.02,0.66,0.26,0.47,0.08,0.18,0.37,0.25,0.56,.\resultss\6604_1962-1-22_1993.jpg
9327,50,0.33,0.23,0.06,0.03,0.66,0.28,0.48,0.07,0.24,0.47,0.23,0.56,.\resultss\6605_1965-8-11_2015.jpg
9328,46,0.35,0.24,0.05,0.03,0.65,0.28,0.47,0.07,0.24,0.47,0.24,0.58,.\resultss\6606_1965-8-11_2011.jpg
9329,50,0.35,0.23,0.05,0.03,0.6,0.26,0.44,0.06,0.23,0.46,0.23,0.58,.\resultss\6607_1965-8-11_2015.jpg
9330,49,0.38,0.24,0.06,0.03,0.64,0.28,0.47,0.07,0.23,0.47,0.24,0.62,.\resultss\6608_1965-8-11_2014.jpg
9331,46,0.38,0.24,0.05,0.03,0.65,0.28,0.47,0.06,0.25,0.49,0.24,0.62,.\resultss\6609_1965-8-11_2011.jpg
9333,49,0.41,0.23,0.05,0.03,0.63,0.27,0.46,0.06,0.24,0.51,0.23,0.63,.\resultss\6610_1965-8-11_2014.jpg
9336,60,0.37,0.26,0.08,0.03,0.62,0.26,0.45,0.07,0.2,0.38,0.26,0.62,.\resultss\6613_1953-6-19_2013.jpg
9338,26,0.32,0.23,0.04,0.03,0.66,0.27,0.47,0.08,0.22,0.49,0.23,0.56,.\resultss\6615_1979-5-9_2005.jpg
9339,35,0.3,0.27,0.07,0.03,0.66,0.26,0.47,0.08,0.2,0.36,0.27,0.57,.\resultss\6616_1979-5-9_2014.jpg
9340,34,0.4,0.23,0.07,0.02,0.63,0.26,0.45,0.07,0.19,0.37,0.23,0.63,.\resultss\6617_1979-5-9_2013.jpg
9342,35,0.36,0.24,0.04,0.03,0.66,0.28,0.47,0.07,0.22,0.54,0.24,0.6,.\resultss\6619_1979-5-9_2014.jpg
9345,37,0.34,0.24,0.08,0.02,0.61,0.26,0.44,0.06,0.2,0.36,0.24,0.58,.\resultss\6621_1958-9-11_1995.jpg
9347,29,0.39,0.24,0.09,0.03,0.6,0.27,0.44,0.06,0.22,0.38,0.24,0.64,.\resultss\6623_1976-2-9_2005.jpg
9348,38,0.34,0.27,0.06,0.03,0.6,0.26,0.43,0.06,0.22,0.46,0.27,0.61,.\resultss\6624_1976-2-9_2014.jpg
9351,49,0.38,0.25,0.09,0.02,0.61,0.26,0.44,0.06,0.19,0.35,0.25,0.63,.\resultss\6627_1957-7-7_2006.jpg
9352,57,0.36,0.24,0.08,0.03,0.63,0.28,0.46,0.07,0.22,0.42,0.24,0.6,.\resultss\6628_1957-8-12_2014.jpg
9353,57,0.36,0.24,0.05,0.03,0.58,0.26,0.42,0.05,0.24,0.44,0.24,0.6,.\resultss\6629_1957-8-12_2014.jpg
9354,58,0.35,0.27,0.07,0.03,0.64,0.28,0.47,0.07,0.24,0.43,0.27,0.62,.\resultss\662_1949-09-09_2007.jpg
9356,27,0.36,0.26,0.11,0.02,0.59,0.25,0.43,0.07,0.16,0.29,0.26,0.63,.\resultss\6631_1987-0-0_2014.jpg
9361,38,0.39,0.25,0.07,0.02,0.58,0.26,0.43,0.06,0.18,0.37,0.25,0.64,.\resultss\6636_1975-7-17_2013.jpg
9363,38,0.3,0.26,0.07,0.02,0.6,0.24,0.43,0.07,0.17,0.32,0.26,0.56,.\resultss\6638_1975-7-17_2013.jpg
9364,28,0.42,0.23,0.09,0.02,0.58,0.26,0.42,0.06,0.21,0.39,0.23,0.65,.\resultss\6639_1983-3-4_2011.jpg
9366,55,0.34,0.24,0.06,0.02,0.64,0.27,0.46,0.06,0.2,0.43,0.24,0.57,.\resultss\6640_1956-1-6_2011.jpg
9367,25,0.32,0.24,0.05,0.03,0.6,0.25,0.43,0.06,0.22,0.37,0.24,0.57,.\resultss\6641_1954-12-10_1979.jpg
9368,29,0.3,0.25,0.04,0.03,0.64,0.28,0.47,0.06,0.22,0.52,0.25,0.55,.\resultss\6642_1976-10-23_2005.jpg
9369,35,0.36,0.24,0.05,0.02,0.63,0.27,0.46,0.07,0.18,0.46,0.24,0.6,.\resultss\6643_1976-10-23_2011.jpg
9374,24,0.29,0.27,0.07,0.03,0.66,0.26,0.47,0.07,0.21,0.35,0.27,0.56,.\resultss\6648_1987-12-28_2011.jpg
9377,56,0.39,0.23,0.06,0.03,0.59,0.27,0.44,0.05,0.23,0.46,0.23,0.63,.\resultss\6650_1958-5-23_2014.jpg
9379,54,0.29,0.27,0.06,0.03,0.63,0.25,0.45,0.07,0.19,0.36,0.27,0.56,.\resultss\6652_1958-8-30_2012.jpg
9380,67,0.36,0.24,0.08,0.02,0.6,0.26,0.44,0.06,0.17,0.36,0.24,0.6,.\resultss\6653_1946-4-21_2013.jpg
9383,33,0.35,0.26,0.09,0.02,0.58,0.25,0.41,0.06,0.17,0.33,0.26,0.61,.\resultss\6656_1981-8-29_2014.jpg
9384,33,0.35,0.26,0.09,0.02,0.58,0.25,0.41,0.06,0.17,0.33,0.26,0.61,.\resultss\6657_1981-8-29_2014.jpg
9391,29,0.41,0.23,0.06,0.02,0.63,0.27,0.46,0.06,0.19,0.49,0.23,0.64,.\resultss\6663_1976-10-11_2005.jpg
9398,63,0.34,0.24,0.07,0.03,0.59,0.26,0.43,0.06,0.22,0.4,0.24,0.58,.\resultss\666_1950-05-20_2013.jpg
9405,30,0.34,0.25,0.06,0.03,0.64,0.28,0.46,0.06,0.24,0.48,0.25,0.6,.\resultss\6676_1967-7-12_1997.jpg
9407,61,0.4,0.22,0.08,0.02,0.63,0.27,0.46,0.06,0.2,0.37,0.22,0.62,.\resultss\6678_1949-8-21_2010.jpg
9408,63,0.33,0.25,0.07,0.02,0.64,0.27,0.47,0.07,0.19,0.38,0.25,0.58,.\resultss\6679_1949-8-21_2012.jpg
9410,27,0.32,0.27,0.09,0.03,0.69,0.29,0.5,0.08,0.2,0.39,0.27,0.59,.\resultss\6680_1947-1-26_1974.jpg
9414,62,0.38,0.22,0.05,0.02,0.62,0.26,0.45,0.06,0.2,0.48,0.22,0.6,.\resultss\6684_1949-4-23_2011.jpg
9418,37,0.45,0.22,0.06,0.02,0.6,0.27,0.44,0.06,0.22,0.48,0.22,0.67,.\resultss\6688_1975-5-9_2012.jpg
9420,63,0.39,0.25,0.08,0.02,0.6,0.26,0.44,0.06,0.19,0.38,0.25,0.64,.\resultss\668_1949-09-18_2012.jpg
9422,54,0.38,0.24,0.07,0.03,0.59,0.26,0.43,0.05,0.22,0.42,0.24,0.63,.\resultss\6691_1957-0-0_2011.jpg
9423,47,0.41,0.21,0.06,0.02,0.57,0.24,0.41,0.06,0.19,0.43,0.21,0.62,.\resultss\6692_1965-6-18_2012.jpg
9424,46,0.35,0.24,0.08,0.02,0.61,0.25,0.44,0.06,0.19,0.39,0.24,0.59,.\resultss\6693_1964-11-24_2010.jpg
9428,46,0.33,0.26,0.08,0.03,0.6,0.26,0.43,0.07,0.19,0.32,0.26,0.59,.\resultss\6698_1956-11-30_2002.jpg
9431,53,0.36,0.26,0.08,0.03,0.58,0.26,0.43,0.06,0.2,0.37,0.26,0.62,.\resultss\66_1957-02-18_2010.jpg
9432,42,0.3,0.28,0.08,0.03,0.64,0.27,0.46,0.07,0.19,0.34,0.28,0.58,.\resultss\6700_1939-10-13_1981.jpg
9433,48,0.4,0.25,0.1,0.02,0.56,0.25,0.4,0.06,0.16,0.3,0.25,0.64,.\resultss\6701_1939-10-13_1987.jpg
9434,44,0.38,0.25,0.06,0.03,0.63,0.28,0.46,0.06,0.25,0.5,0.25,0.63,.\resultss\6702_1969-6-11_2013.jpg
9436,46,0.41,0.23,0.1,0.02,0.6,0.25,0.43,0.06,0.18,0.38,0.23,0.64,.\resultss\6705_1969-6-11_2015.jpg
9438,45,0.39,0.24,0.08,0.03,0.63,0.28,0.47,0.06,0.21,0.44,0.24,0.63,.\resultss\6707_1969-6-11_2014.jpg
9439,42,0.35,0.24,0.09,0.02,0.66,0.28,0.47,0.07,0.2,0.38,0.24,0.59,.\resultss\6708_1969-6-11_2011.jpg
9440,42,0.38,0.24,0.09,0.02,0.62,0.26,0.45,0.07,0.19,0.41,0.24,0.62,.\resultss\6709_1969-6-11_2011.jpg
9441,56,0.32,0.26,0.06,0.02,0.63,0.26,0.45,0.07,0.17,0.39,0.26,0.58,.\resultss\670_1956-08-21_2012.jpg
9444,35,0.37,0.25,0.07,0.03,0.63,0.27,0.45,0.06,0.24,0.44,0.25,0.62,.\resultss\6712_1955-7-2_1990.jpg
9447,25,0.35,0.27,0.08,0.03,0.61,0.27,0.45,0.06,0.21,0.39,0.27,0.62,.\resultss\6715_1964-7-19_1989.jpg
9448,32,0.35,0.26,0.05,0.03,0.61,0.26,0.44,0.06,0.25,0.52,0.26,0.61,.\resultss\6716_1982-3-30_2014.jpg
9452,21,0.38,0.25,0.08,0.02,0.59,0.25,0.42,0.07,0.16,0.33,0.25,0.64,.\resultss\671_1989-11-17_2010.jpg
9455,25,0.35,0.24,0.05,0.02,0.61,0.27,0.44,0.06,0.2,0.44,0.24,0.59,.\resultss\6722_1989-3-20_2014.jpg
9457,32,0.36,0.24,0.06,0.03,0.62,0.25,0.44,0.06,0.22,0.45,0.24,0.6,.\resultss\6724_1958-10-14_1990.jpg
9459,45,0.4,0.23,0.07,0.03,0.64,0.28,0.47,0.07,0.24,0.49,0.23,0.64,.\resultss\6726_1969-11-28_2014.jpg
9461,38,0.35,0.27,0.1,0.03,0.64,0.28,0.47,0.07,0.19,0.33,0.27,0.62,.\resultss\6728_1928-10-29_1966.jpg
9462,43,0.37,0.24,0.06,0.03,0.58,0.26,0.43,0.06,0.21,0.44,0.24,0.61,.\resultss\6729_1968-5-11_2011.jpg
9463,53,0.35,0.24,0.06,0.02,0.61,0.26,0.44,0.07,0.16,0.36,0.24,0.58,.\resultss\672_1954-08-01_2007.jpg
9465,39,0.28,0.27,0.07,0.03,0.61,0.26,0.43,0.06,0.21,0.33,0.27,0.55,.\resultss\6731_1968-5-11_2007.jpg
9469,54,0.35,0.24,0.05,0.02,0.61,0.27,0.44,0.06,0.2,0.44,0.24,0.59,.\resultss\6735_1960-11-8_2014.jpg
9471,9,0.41,0.23,0.08,0.02,0.63,0.27,0.46,0.07,0.2,0.4,0.23,0.64,.\resultss\6737_1955-11-9_1964.jpg
9472,81,0.35,0.25,0.06,0.02,0.66,0.28,0.48,0.07,0.19,0.46,0.25,0.6,.\resultss\6738_1934-0-0_2015.jpg
9475,43,0.33,0.25,0.08,0.02,0.6,0.25,0.43,0.06,0.17,0.32,0.25,0.58,.\resultss\6740_1969-5-11_2012.jpg
9478,50,0.34,0.25,0.09,0.03,0.68,0.29,0.5,0.08,0.23,0.42,0.25,0.59,.\resultss\6743_1965-2-18_2015.jpg
9479,24,0.31,0.24,0.08,0.03,0.64,0.27,0.47,0.07,0.21,0.37,0.24,0.55,.\resultss\6744_1979-2-8_2003.jpg
9489,16,0.3,0.25,0.04,0.03,0.64,0.28,0.46,0.06,0.22,0.49,0.25,0.55,.\resultss\6753_1987-9-28_2003.jpg
9495,41,0.31,0.28,0.07,0.03,0.61,0.26,0.44,0.06,0.23,0.39,0.28,0.59,.\resultss\6759_1972-6-19_2013.jpg
9498,30,0.42,0.23,0.08,0.03,0.61,0.27,0.45,0.06,0.23,0.44,0.23,0.65,.\resultss\6761_1985-5-5_2015.jpg
9499,30,0.36,0.25,0.08,0.03,0.59,0.26,0.43,0.06,0.21,0.37,0.25,0.61,.\resultss\6762_1985-5-5_2015.jpg
9503,37,0.32,0.26,0.06,0.03,0.6,0.26,0.44,0.06,0.23,0.46,0.26,0.58,.\resultss\6766_1973-3-7_2010.jpg
9505,42,0.32,0.27,0.05,0.03,0.63,0.27,0.46,0.07,0.25,0.5,0.27,0.59,.\resultss\6768_1973-3-7_2015.jpg
9507,27,0.32,0.27,0.04,0.03,0.66,0.27,0.48,0.07,0.2,0.44,0.27,0.58,.\resultss\676_1984-04-22_2011.jpg
9508,35,0.37,0.24,0.05,0.02,0.62,0.26,0.45,0.06,0.2,0.48,0.24,0.61,.\resultss\6770_1976-12-7_2011.jpg
9509,36,0.35,0.24,0.05,0.03,0.59,0.26,0.43,0.06,0.23,0.47,0.24,0.6,.\resultss\6771_1976-12-7_2012.jpg
9514,39,0.32,0.25,0.05,0.03,0.59,0.25,0.43,0.06,0.23,0.44,0.25,0.58,.\resultss\6776_1976-12-7_2015.jpg
9515,39,0.38,0.26,0.05,0.03,0.59,0.27,0.43,0.06,0.23,0.49,0.26,0.64,.\resultss\6777_1976-12-7_2015.jpg
